,Rain,Temp,NR,VPD,PET,Sap velocity (cm/h),Sap velocity_LR (cm/h),Sap velocity_o (cm/h),Total SF (cm3/h),Total SF_LR (cm3/h),Total SF_o (cm3/h),S1,S2,S3,S_avg
2021-06-05 20:00:00,0.0,8.866,0.2,0.559000895919299,0.022666362649802,3.3359712219637383,2.9471186911500005,3.115776408677563,203.21229343322474,179.5251542655619,189.79902034640108,0.205,0.0870660127266343,0.0896259796119988,0.1272306641128777
2021-06-05 20:30:00,0.0,8.543,0.2,0.559000895919299,2.8399713350494872e-05,2.510239524576554,2.121469895464396,2.290102369451923,152.91244945322077,129.2303602826312,139.50268864107306,0.205,0.0870660127266343,0.0896259796119988,0.1272306641128777
2021-06-05 21:00:00,0.0,7.444,0.2,0.5252894609824423,2.6795163676127597e-05,1.854636550921088,1.4658007582662818,1.6344704400188588,112.97607860534977,89.28995905069854,99.56455393806591,0.207,0.0889119885300703,0.0903471109200768,0.12875303315004902
2021-06-05 21:30:00,0.0,7.569,0.2,0.5195475808435454,2.697436473519058e-05,2.1152763802121006,1.726480882391062,1.8951297032989165,128.85307931853114,105.16941434308299,115.44273848204848,0.207,0.0889119885300703,0.0903471109200768,0.12875303315004902
2021-06-05 22:00:00,0.0,7.192,0.2,0.6176147925197639,0.0253981728575881,2.8018317052999797,2.4130539639196433,2.5816861722381557,170.67492755910857,146.99234422579647,157.26465640088233,0.208,0.0898349764317882,0.0907076765741159,0.1295142176686347
2021-06-05 22:30:00,0.0,6.712,0.2,0.6227451124774299,2.57626807481102e-05,1.6926646168380235,1.303794482734122,1.472481162320805,103.10948024259194,79.42126876203184,89.69689908064915,0.208,0.0898349764317882,0.0907076765741159,0.1295142176686347
2021-06-05 23:00:00,0.0,6.306,0.2,0.6124520292365276,2.5202430447118047e-05,1.651980608470138,1.2631007285338978,1.4317921633974497,100.6311942813516,76.94238912872146,87.21830911731915,0.209,0.0907579643335062,0.0910682422281549,0.13027540218722036
2021-06-05 23:30:00,0.0,6.357,0.2,0.6329091226646671,2.5272322163303384e-05,1.011308076678434,0.6222154667326689,0.7910074869377383,61.6043184894123,37.90255478581116,48.18460197892457,0.209,0.0907579643335062,0.0910682422281549,0.13027540218722036
2021-06-06 00:00:00,0.0,7.167,0.2,0.4622502802230133,0.029428528637137,2.4924175676498144,2.1583146189897287,2.250927460092623,151.8268163648097,131.47477435886793,137.11633017265203,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 00:30:00,0.0,7.091,0.2,0.4970476964304875,0.0385063493845251,2.7651778646744685,2.4310683885119193,2.523680906248844,168.44214120663474,148.08970157473706,153.73123769052742,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 01:00:00,0.0,5.539,0.2,0.4723502769342729,0.0369593022839895,1.8558114247856359,1.5216560908053833,1.6142884307472232,113.04764661257285,92.69241352962679,98.33515712457498,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 01:30:00,0.0,5.437,0.2,0.4673162385216193,0.0194968885594349,0.7369221226819782,0.4024454756099612,0.4951756279254702,44.889965970309795,24.515159945649582,30.163861828441686,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 02:00:00,0.0,5.385,0.2,0.4622502802230133,2.3964108518869705e-05,1.468756603896815,1.1345231539168987,1.2271801734109253,89.47001581067912,69.11002425399654,74.7542712157507,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 02:30:00,0.0,4.999,0.2,0.4673162385216193,2.3458477494513853e-05,0.7581842088165044,0.42371638722320826,0.5164439270346659,46.18515618601808,25.810887769644083,31.459430510493835,0.21,0.0916809522352242,0.091428807882194,0.13103658670580606
2021-06-06 03:00:00,0.0,5.128,0.2,0.4673162385216193,2.3626584162443343e-05,0.9906747479748264,0.6562965611362599,0.7489974379093153,60.34742933538852,39.97862106326278,45.625539612288584,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
2021-06-06 03:30:00,0.0,4.999,0.2,0.477352568392695,2.3458477494513853e-05,-0.10941768228741627,-0.4443309480368507,-0.3514731581731309,-6.665230806962724,-27.0666336686129,-21.41015668310728,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
2021-06-06 04:00:00,0.0,4.558,0.2,0.487262598327441,2.2890386407871472e-05,2.6681541221178904,2.3340489594098632,2.426661040105712,162.5318932067162,142.1797163309779,147.8212258242006,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
2021-06-06 04:30:00,0.0,4.921,0.2,0.487262598327441,2.335725619367361e-05,0.8641767400594957,0.5297513440680608,0.6224662955167697,52.64174226771753,32.27005822731109,37.91783414198204,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
2021-06-06 05:00:00,0.0,5.565,0.2,0.5209727333092439,0.0217114960111612,1.137313141911644,0.8029850149195373,0.8956708692905377,69.27997771622383,48.914218863751664,54.56022231592221,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 05:30:00,0.0,4.74,0.2,0.5162485086765667,0.0216548723448046,0.9275196751741956,0.5931183846971411,0.6858261592311182,56.50030766321663,36.130092021826755,41.777430751280754,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 06:00:00,0.0,4.532,0.2,0.5162485086765667,2.2857211376259688e-05,0.587488177836912,0.2529465361265211,0.3456958720825552,35.787125259692296,15.40836005533717,21.0582305188298,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 06:30:00,0.0,5.77,0.2,0.5303311685256153,0.034096207518766,1.6325765486005792,1.2983804294952128,1.3910258202929267,99.44918663031213,79.09146910182955,84.73500769594798,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 07:00:00,0.0,5.975,0.2,0.5303311685256153,0.0220289246520186,1.427605563695441,1.0933617521321877,1.1860219655117465,86.9632803804012,66.60265764287999,72.24709916170937,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 07:30:00,0.0,6.026,0.2,0.5018938202415427,0.0208400820939672,1.5917385048880468,1.2575336658089575,1.3501817930263054,96.96151753187641,76.60326882199537,82.24697410643356,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 08:00:00,0.0,7.343,0.2,0.5709911218187221,0.0363019655957512,2.7845310664512737,2.450420466839247,2.543033144671305,169.62105081246327,149.26854274509967,154.91008861316215,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 08:30:00,0.0,7.393,0.2,0.5486925657950682,0.0424223656586635,3.149032801475023,2.8148847045744763,2.9075049267309203,191.82484952837763,171.47005729562687,177.11206272984234,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 09:00:00,0.0,8.543,70.99,0.6093592566080764,0.04278470219286,4.262143100107543,3.927688661368453,4.020385102541401,259.6304993912992,239.2570461979338,244.9036945502431,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 09:30:00,0.0,9.114,70.99,0.605205781489442,0.0124627132931777,5.357087051227626,5.022050286213031,5.114899602930532,326.3295374474397,305.92061156858085,311.57657240830423,0.212,0.0935269280386601,0.092149939190272,0.13255895574297738
2021-06-06 10:00:00,0.0,9.114,96.5,0.6134858261954325,0.016941144284993,5.114423599791,4.779539836515185,4.872348633612004,311.54757644783894,291.14797074357625,296.8014633110935,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
2021-06-06 10:30:00,0.0,9.435,96.5,0.6134858261954325,0.0727251963089079,5.699340938076785,5.364065283828677,5.456978153078827,347.1780977782785,326.75461984672233,332.414452019576,0.211,0.0926039401369421,0.091789373536233,0.1317977712243917
